i,j,n,value
7,11,34,363.0
7,11,35,374.0
7,11,36,385.0
7,11,37,396.0
7,11,38,407.0
7,11,39,418.0
7,11,40,429.0
7,11,41,440.0
7,11,42,451.0
7,11,43,462.0
7,11,44,473.0
7,11,45,484.0
7,11,46,495.0
7,11,47,506.0
7,11,48,517.0
7,11,49,528.0
7,11,50,539.0
7,11,51,550.0
7,11,52,561.0
7,11,53,572.0
7,11,54,583.0
7,11,55,594.0
7,11,56,605.0
7,11,57,616.0
7,11,58,627.0
7,11,59,638.0
7,12,0,720.0
7,12,1,0.0
7,12,2,12.0
7,12,3,24.0
7,12,4,36.0
7,12,5,48.0
7,12,6,60.0
7,12,7,72.0
7,12,8,84.0
7,12,9,96.0
7,12,10,108.0
7,12,11,120.0
7,12,12,132.0
7,12,13,144.0
7,12,14,156.0
7,12,15,168.0
7,12,16,180.0
7,12,17,192.0
7,12,18,204.0
7,12,19,216.0
7,12,20,228.0
7,12,21,240.0
7,12,22,252.0
7,12,23,264.0
7,12,24,276.0
7,12,25,288.0
7,12,26,300.0
7,12,27,312.0
7,12,28,324.0
7,12,29,336.0
7,12,30,348.0
7,12,31,360.0
7,12,32,372.0
7,12,33,384.0
7,12,34,396.0
7,12,35,408.0
7,12,36,420.0
7,12,37,432.0
7,12,38,444.0
7,12,39,456.0
7,12,40,468.0
7,12,41,480.0
7,12,42,492.0
7,12,43,504.0
7,12,44,516.0
7,12,45,528.0
7,12,46,540.0
7,12,47,552.0
7,12,48,564.0
7,12,49,576.0
7,12,50,588.0
7,12,51,600.0
7,12,52,612.0
7,12,53,624.0
7,12,54,636.0
7,12,55,648.0
7,12,56,660.0
7,12,57,672.0
7,12,58,684.0
7,12,59,696.0
7,13,0,780.0
7,13,1,0.0
7,13,2,13.0
7,13,3,26.0
7,13,4,39.0
7,13,5,52.0
7,13,6,65.0
7,13,7,78.0
7,13,8,91.0
7,13,9,104.0
7,13,10,117.0
7,13,11,130.0
7,13,12,143.0
7,13,13,156.0
7,13,14,169.0
7,13,15,182.0
7,13,16,195.0
7,13,17,208.0
7,13,18,221.0
7,13,19,234.0
7,13,20,247.0
7,13,21,260.0
7,13,22,273.0
7,13,23,286.0
7,13,24,299.0
7,13,25,312.0
7,13,26,325.0
7,13,27,338.0
7,13,28,351.0
7,13,29,364.0
7,13,30,377.0
7,13,31,390.0
7,13,32,403.0
7,13,33,416.0
7,13,34,429.0
7,13,35,442.0
7,13,36,455.0
7,13,37,468.0
7,13,38,481.0
7,13,39,494.0
7,13,40,507.0
7,13,41,520.0
7,13,42,533.0
7,13,43,546.0
7,13,44,559.0
7,13,45,572.0
7,13,46,585.0
7,13,47,598.0
7,13,48,611.0
7,13,49,624.0
7,13,50,637.0
7,13,51,650.0
7,13,52,663.0
7,13,53,676.0
7,13,54,689.0
7,13,55,702.0
7,13,56,715.0
7,13,57,728.0
7,13,58,741.0
7,13,59,754.0
7,14,0,660.0
7,14,1,0.0
7,14,2,11.0
7,14,3,22.0
7,14,4,33.0
7,14,5,44.0
7,14,6,55.0
7,14,7,66.0
7,14,8,77.0
7,14,9,88.0
7,14,10,99.0
7,14,11,110.0
7,14,12,121.0
7,14,13,132.0
7,14,14,143.0
7,14,15,154.0
7,14,16,165.0
7,14,17,176.0
7,14,18,187.0
7,14,19,198.0
7,14,20,209.0
7,14,21,220.0
7,14,22,231.0
7,14,23,242.0
7,14,24,253.0
7,14,25,264.0
7,14,26,275.0
7,14,27,286.0
7,14,28,297.0
7,14,29,308.0
7,14,30,319.0
7,14,31,330.0
7,14,32,341.0
7,14,33,352.0
7,14,34,363.0
7,14,35,374.0
7,14,36,385.0
7,14,37,396.0
7,14,38,407.0
7,14,39,418.0
7,14,40,429.0
7,14,41,440.0
7,14,42,451.0
7,14,43,462.0
7,14,44,473.0
7,14,45,484.0
7,14,46,495.0
7,14,47,506.0
7,14,48,517.0
7,14,49,528.0
7,14,50,539.0
7,14,51,550.0
7,14,52,561.0
7,14,53,572.0
7,14,54,583.0
7,14,55,594.0
7,14,56,605.0
7,14,57,616.0
7,14,58,627.0
7,14,59,638.0
8,0,0,600.0
8,0,1,0.0
8,0,2,10.0
8,0,3,20.0
8,0,4,30.0
8,0,5,40.0
8,0,6,50.0
8,0,7,60.0
8,0,8,70.0
8,0,9,80.0
8,0,10,90.0
8,0,11,100.0
8,0,12,110.0
8,0,13,120.0
8,0,14,130.0
8,0,15,140.0
8,0,16,150.0
8,0,17,160.0
8,0,18,170.0
8,0,19,180.0
8,0,20,190.0
8,0,21,200.0
8,0,22,210.0
8,0,23,220.0
8,0,24,230.0
8,0,25,240.0
8,0,26,250.0
8,0,27,260.0
8,0,28,270.0
8,0,29,280.0
8,0,30,290.0
8,0,31,300.0
8,0,32,310.0
8,0,33,320.0
8,0,34,330.0
8,0,35,340.0
8,0,36,350.0
8,0,37,360.0
8,0,38,370.0
8,0,39,380.0
8,0,40,390.0
8,0,41,400.0
8,0,42,410.0
8,0,43,420.0
8,0,44,430.0
8,0,45,440.0
8,0,46,450.0
8,0,47,460.0
8,0,48,470.0
8,0,49,480.0
8,0,50,490.0
8,0,51,500.0
8,0,52,510.0
8,0,53,520.0
8,0,54,530.0
8,0,55,540.0
8,0,56,550.0
8,0,57,560.0
8,0,58,570.0
8,0,59,580.0
8,1,0,780.0
8,1,1,0.0
8,1,2,13.0
8,1,3,26.0
8,1,4,39.0
8,1,5,52.0
8,1,6,65.0
8,1,7,78.0
8,1,8,91.0
8,1,9,104.0
8,1,10,117.0
8,1,11,130.0
8,1,12,143.0
8,1,13,156.0
8,1,14,169.0
8,1,15,182.0
8,1,16,195.0
8,1,17,208.0
8,1,18,221.0
8,1,19,234.0
8,1,20,247.0
8,1,21,260.0
8,1,22,273.0
8,1,23,286.0
8,1,24,299.0
8,1,25,312.0
8,1,26,325.0
8,1,27,338.0
8,1,28,351.0
8,1,29,364.0
8,1,30,377.0
8,1,31,390.0
8,1,32,403.0
8,1,33,416.0
8,1,34,429.0
8,1,35,442.0
8,1,36,455.0
8,1,37,468.0
8,1,38,481.0
8,1,39,494.0
8,1,40,507.0
8,1,41,520.0
8,1,42,533.0
8,1,43,546.0
8,1,44,559.0
8,1,45,572.0
8,1,46,585.0
8,1,47,598.0
8,1,48,611.0
8,1,49,624.0
8,1,50,637.0
8,1,51,650.0
8,1,52,663.0
8,1,53,676.0
8,1,54,689.0
8,1,55,702.0
8,1,56,715.0
8,1,57,728.0
8,1,58,741.0
8,1,59,754.0
8,2,0,840.0
8,2,1,0.0
8,2,2,14.0
8,2,3,28.0
8,2,4,42.0
8,2,5,56.0
8,2,6,70.0
8,2,7,84.0
8,2,8,98.0
8,2,9,112.0
8,2,10,126.0
8,2,11,140.0
8,2,12,154.0
8,2,13,168.0
8,2,14,182.0
8,2,15,196.0
8,2,16,210.0
8,2,17,224.0
8,2,18,238.0
8,2,19,252.0
8,2,20,266.0
8,2,21,280.0
8,2,22,294.0
8,2,23,308.0
8,2,24,322.0
8,2,25,336.0
8,2,26,350.0
8,2,27,364.0
8,2,28,378.0
8,2,29,392.0
8,2,30,406.0
8,2,31,420.0
8,2,32,434.0
8,2,33,448.0
8,2,34,462.0
8,2,35,476.0
8,2,36,490.0
8,2,37,504.0
8,2,38,518.0
8,2,39,532.0
8,2,40,546.0
8,2,41,560.0
8,2,42,574.0
8,2,43,588.0
8,2,44,602.0
8,2,45,616.0
8,2,46,630.0
8,2,47,644.0
8,2,48,658.0
8,2,49,672.0
8,2,50,686.0
8,2,51,700.0
8,2,52,714.0
8,2,53,728.0
8,2,54,742.0
8,2,55,756.0
8,2,56,770.0
8,2,57,784.0
8,2,58,798.0
8,2,59,812.0
8,3,0,600.0
8,3,1,0.0
8,3,2,10.0
8,3,3,20.0
8,3,4,30.0
8,3,5,40.0
8,3,6,50.0
8,3,7,60.0
8,3,8,70.0
8,3,9,80.0
8,3,10,90.0
8,3,11,100.0
8,3,12,110.0
8,3,13,120.0
8,3,14,130.0
8,3,15,140.0
8,3,16,150.0
8,3,17,160.0
8,3,18,170.0
8,3,19,180.0
8,3,20,190.0
8,3,21,200.0
8,3,22,210.0
8,3,23,220.0
8,3,24,230.0
8,3,25,240.0
8,3,26,250.0
8,3,27,260.0
8,3,28,270.0
8,3,29,280.0
8,3,30,290.0
8,3,31,300.0
8,3,32,310.0
8,3,33,320.0
8,3,34,330.0
8,3,35,340.0
8,3,36,350.0
8,3,37,360.0
8,3,38,370.0
8,3,39,380.0
8,3,40,390.0
8,3,41,400.0
8,3,42,410.0
8,3,43,420.0
8,3,44,430.0
8,3,45,440.0
8,3,46,450.0
8,3,47,460.0
8,3,48,470.0
8,3,49,480.0
8,3,50,490.0
8,3,51,500.0
8,3,52,510.0
8,3,53,520.0
8,3,54,530.0
8,3,55,540.0
8,3,56,550.0
8,3,57,560.0
8,3,58,570.0
8,3,59,580.0
8,4,0,600.0
8,4,1,0.0
8,4,2,10.0
8,4,3,20.0
8,4,4,30.0
8,4,5,40.0
8,4,6,50.0
8,4,7,60.0
8,4,8,70.0
8,4,9,80.0
8,4,10,90.0
8,4,11,100.0
8,4,12,110.0
8,4,13,120.0
8,4,14,130.0
8,4,15,140.0
8,4,16,150.0
8,4,17,160.0
8,4,18,170.0
8,4,19,180.0
8,4,20,190.0
8,4,21,200.0
8,4,22,210.0
8,4,23,220.0
8,4,24,230.0
8,4,25,240.0
8,4,26,250.0
8,4,27,260.0
8,4,28,270.0
8,4,29,280.0
8,4,30,290.0
8,4,31,300.0
8,4,32,310.0
8,4,33,320.0
8,4,34,330.0
8,4,35,340.0
8,4,36,350.0
8,4,37,360.0
8,4,38,370.0
8,4,39,380.0
8,4,40,390.0
8,4,41,400.0
8,4,42,410.0
8,4,43,420.0
8,4,44,430.0
8,4,45,440.0
8,4,46,450.0
8,4,47,460.0
8,4,48,470.0
8,4,49,480.0
8,4,50,490.0
8,4,51,500.0
8,4,52,510.0
8,4,53,520.0
8,4,54,530.0
8,4,55,540.0
8,4,56,550.0
8,4,57,560.0
8,4,58,570.0
8,4,59,580.0
8,5,0,900.0
8,5,1,0.0
8,5,2,15.0
8,5,3,30.0
8,5,4,45.0
8,5,5,60.0
8,5,6,75.0
8,5,7,90.0
8,5,8,105.0
8,5,9,120.0
8,5,10,135.0
8,5,11,150.0
8,5,12,165.0
8,5,13,180.0
8,5,14,195.0
8,5,15,210.0
8,5,16,225.0
8,5,17,240.0
8,5,18,255.0
8,5,19,270.0
8,5,20,285.0
8,5,21,300.0
8,5,22,315.0
8,5,23,330.0
8,5,24,345.0
8,5,25,360.0
8,5,26,375.0
8,5,27,390.0
8,5,28,405.0
8,5,29,420.0
8,5,30,435.0
8,5,31,450.0
8,5,32,465.0
8,5,33,480.0
8,5,34,495.0
8,5,35,510.0
8,5,36,525.0
8,5,37,540.0
8,5,38,555.0
8,5,39,570.0
8,5,40,585.0
8,5,41,600.0
8,5,42,615.0
8,5,43,630.0
8,5,44,645.0
8,5,45,660.0
8,5,46,675.0
8,5,47,690.0
8,5,48,705.0
8,5,49,720.0
8,5,50,735.0
8,5,51,750.0
8,5,52,765.0
8,5,53,780.0
8,5,54,795.0
8,5,55,810.0
8,5,56,825.0
8,5,57,840.0
8,5,58,855.0
8,5,59,870.0
8,6,0,840.0
8,6,1,0.0
8,6,2,14.0
8,6,3,28.0
8,6,4,42.0
8,6,5,56.0
8,6,6,70.0
8,6,7,84.0
8,6,8,98.0
8,6,9,112.0
8,6,10,126.0
8,6,11,140.0
8,6,12,154.0
8,6,13,168.0
8,6,14,182.0
8,6,15,196.0
8,6,16,210.0
8,6,17,224.0
8,6,18,238.0
8,6,19,252.0
8,6,20,266.0
8,6,21,280.0
8,6,22,294.0
8,6,23,308.0
8,6,24,322.0
8,6,25,336.0
8,6,26,350.0
8,6,27,364.0
8,6,28,378.0
8,6,29,392.0
8,6,30,406.0
8,6,31,420.0
8,6,32,434.0
8,6,33,448.0
8,6,34,462.0
8,6,35,476.0
8,6,36,490.0
8,6,37,504.0
8,6,38,518.0
8,6,39,532.0
8,6,40,546.0
8,6,41,560.0
8,6,42,574.0
8,6,43,588.0
8,6,44,602.0
8,6,45,616.0
8,6,46,630.0
8,6,47,644.0
8,6,48,658.0
8,6,49,672.0
8,6,50,686.0
8,6,51,700.0
8,6,52,714.0
8,6,53,728.0
8,6,54,742.0
8,6,55,756.0
8,6,56,770.0
8,6,57,784.0
8,6,58,798.0
8,6,59,812.0
8,7,0,600.0
8,7,1,0.0
8,7,2,10.0
8,7,3,20.0
8,7,4,30.0
8,7,5,40.0
8,7,6,50.0
8,7,7,60.0
8,7,8,70.0
8,7,9,80.0
8,7,10,90.0
8,7,11,100.0
8,7,12,110.0
8,7,13,120.0
8,7,14,130.0
8,7,15,140.0
8,7,16,150.0
8,7,17,160.0
8,7,18,170.0
8,7,19,180.0
8,7,20,190.0
8,7,21,200.0
8,7,22,210.0
8,7,23,220.0
8,7,24,230.0
8,7,25,240.0
8,7,26,250.0
8,7,27,260.0
8,7,28,270.0
8,7,29,280.0
8,7,30,290.0
8,7,31,300.0
8,7,32,310.0
8,7,33,320.0
8,7,34,330.0
8,7,35,340.0
8,7,36,350.0
8,7,37,360.0
8,7,38,370.0
8,7,39,380.0
8,7,40,390.0
8,7,41,400.0
8,7,42,410.0
8,7,43,420.0
8,7,44,430.0
8,7,45,440.0
8,7,46,450.0
8,7,47,460.0
8,7,48,470.0
8,7,49,480.0
8,7,50,490.0
8,7,51,500.0
8,7,52,510.0
8,7,53,520.0
8,7,54,530.0
8,7,55,540.0
8,7,56,550.0
8,7,57,560.0
8,7,58,570.0
8,7,59,580.0
8,8,0,600.0
8,8,1,0.0
8,8,2,10.0
8,8,3,20.0
8,8,4,30.0
8,8,5,40.0
8,8,6,50.0
8,8,7,60.0
8,8,8,70.0
8,8,9,80.0
8,8,10,90.0
8,8,11,100.0
8,8,12,110.0
8,8,13,120.0
8,8,14,130.0
8,8,15,140.0
8,8,16,150.0
8,8,17,160.0
8,8,18,170.0
8,8,19,180.0
8,8,20,190.0
8,8,21,200.0
8,8,22,210.0
8,8,23,220.0
8,8,24,230.0
8,8,25,240.0
8,8,26,250.0
8,8,27,260.0
8,8,28,270.0
8,8,29,280.0
8,8,30,290.0
8,8,31,300.0
8,8,32,310.0
8,8,33,320.0
8,8,34,330.0
8,8,35,340.0
8,8,36,350.0
8,8,37,360.0
8,8,38,370.0
8,8,39,380.0
8,8,40,390.0
8,8,41,400.0
8,8,42,410.0
8,8,43,420.0
8,8,44,430.0
8,8,45,440.0
8,8,46,450.0
8,8,47,460.0
8,8,48,470.0
8,8,49,480.0
8,8,50,490.0
8,8,51,500.0
8,8,52,510.0
8,8,53,520.0
8,8,54,530.0
8,8,55,540.0
8,8,56,550.0
8,8,57,560.0
8,8,58,570.0
8,8,59,580.0
8,9,0,660.0
8,9,1,0.0
8,9,2,11.0
8,9,3,22.0
8,9,4,33.0
8,9,5,44.0
8,9,6,55.0
8,9,7,66.0
8,9,8,77.0
8,9,9,88.0
8,9,10,99.0
8,9,11,110.0
8,9,12,121.0
8,9,13,132.0
8,9,14,143.0
8,9,15,154.0
8,9,16,165.0
8,9,17,176.0
8,9,18,187.0
8,9,19,198.0
8,9,20,209.0
8,9,21,220.0
8,9,22,231.0
8,9,23,242.0
8,9,24,253.0
8,9,25,264.0
8,9,26,275.0
8,9,27,286.0
8,9,28,297.0
8,9,29,308.0
8,9,30,319.0
8,9,31,330.0
8,9,32,341.0
8,9,33,352.0
8,9,34,363.0
8,9,35,374.0
8,9,36,385.0
8,9,37,396.0
8,9,38,407.0
8,9,39,418.0
8,9,40,429.0
8,9,41,440.0
8,9,42,451.0
8,9,43,462.0
8,9,44,473.0
8,9,45,484.0
8,9,46,495.0
8,9,47,506.0
8,9,48,517.0
8,9,49,528.0
8,9,50,539.0
8,9,51,550.0
8,9,52,561.0
8,9,53,572.0
8,9,54,583.0
8,9,55,594.0
8,9,56,605.0
8,9,57,616.0
8,9,58,627.0
8,9,59,638.0
8,10,0,660.0
8,10,1,0.0
8,10,2,11.0
8,10,3,22.0
8,10,4,33.0
8,10,5,44.0
8,10,6,55.0
8,10,7,66.0
8,10,8,77.0
8,10,9,88.0
8,10,10,99.0
8,10,11,110.0
8,10,12,121.0
8,10,13,132.0
8,10,14,143.0
8,10,15,154.0
8,10,16,165.0
8,10,17,176.0
8,10,18,187.0
8,10,19,198.0
8,10,20,209.0
8,10,21,220.0
8,10,22,231.0
8,10,23,242.0
8,10,24,253.0
8,10,25,264.0
8,10,26,275.0
8,10,27,286.0
8,10,28,297.0
8,10,29,308.0
8,10,30,319.0
8,10,31,330.0
8,10,32,341.0
8,10,33,352.0
8,10,34,363.0
8,10,35,374.0
8,10,36,385.0
8,10,37,396.0
8,10,38,407.0
8,10,39,418.0
8,10,40,429.0
8,10,41,440.0
8,10,42,451.0
8,10,43,462.0
8,10,44,473.0
8,10,45,484.0
8,10,46,495.0
8,10,47,506.0
8,10,48,517.0
8,10,49,528.0
8,10,50,539.0
8,10,51,550.0
8,10,52,561.0
8,10,53,572.0
8,10,54,583.0
8,10,55,594.0
8,10,56,605.0
8,10,57,616.0
8,10,58,627.0
8,10,59,638.0
8,11,0,780.0
8,11,1,0.0
8,11,2,13.0
8,11,3,26.0
8,11,4,39.0
8,11,5,52.0
8,11,6,65.0
8,11,7,78.0
8,11,8,91.0
8,11,9,104.0
8,11,10,117.0
8,11,11,130.0
8,11,12,143.0
8,11,13,156.0
8,11,14,169.0
8,11,15,182.0
8,11,16,195.0
8,11,17,208.0
8,11,18,221.0
8,11,19,234.0
8,11,20,247.0
8,11,21,260.0
8,11,22,273.0
8,11,23,286.0
8,11,24,299.0
8,11,25,312.0
8,11,26,325.0
8,11,27,338.0
8,11,28,351.0
8,11,29,364.0
8,11,30,377.0
8,11,31,390.0
8,11,32,403.0
8,11,33,416.0
8,11,34,429.0
8,11,35,442.0
8,11,36,455.0
8,11,37,468.0
8,11,38,481.0
8,11,39,494.0
8,11,40,507.0
8,11,41,520.0
8,11,42,533.0
8,11,43,546.0
8,11,44,559.0
8,11,45,572.0
8,11,46,585.0
8,11,47,598.0
8,11,48,611.0
8,11,49,624.0
8,11,50,637.0
8,11,51,650.0
8,11,52,663.0
8,11,53,676.0
8,11,54,689.0
8,11,55,702.0
8,11,56,715.0
8,11,57,728.0
8,11,58,741.0
8,11,59,754.0
8,12,0,780.0
8,12,1,0.0
8,12,2,13.0
8,12,3,26.0
8,12,4,39.0
8,12,5,52.0
8,12,6,65.0
8,12,7,78.0
8,12,8,91.0
8,12,9,104.0
8,12,10,117.0
8,12,11,130.0
8,12,12,143.0
8,12,13,156.0
8,12,14,169.0
8,12,15,182.0
8,12,16,195.0
8,12,17,208.0
8,12,18,221.0
8,12,19,234.0
8,12,20,247.0
8,12,21,260.0
8,12,22,273.0
8,12,23,286.0
8,12,24,299.0
8,12,25,312.0
8,12,26,325.0
8,12,27,338.0
8,12,28,351.0
8,12,29,364.0
8,12,30,377.0
8,12,31,390.0
8,12,32,403.0
8,12,33,416.0
8,12,34,429.0
8,12,35,442.0
8,12,36,455.0
8,12,37,468.0
8,12,38,481.0
8,12,39,494.0
8,12,40,507.0
8,12,41,520.0
8,12,42,533.0
8,12,43,546.0
8,12,44,559.0
8,12,45,572.0
8,12,46,585.0
8,12,47,598.0
8,12,48,611.0
8,12,49,624.0
8,12,50,637.0
8,12,51,650.0
8,12,52,663.0
8,12,53,676.0
8,12,54,689.0
8,12,55,702.0
8,12,56,715.0
8,12,57,728.0
8,12,58,741.0
8,12,59,754.0
8,13,0,780.0
8,13,1,0.0
8,13,2,13.0
8,13,3,26.0
8,13,4,39.0
8,13,5,52.0
8,13,6,65.0
8,13,7,78.0
8,13,8,91.0
8,13,9,104.0
8,13,10,117.0
8,13,11,130.0
8,13,12,143.0
8,13,13,156.0
8,13,14,169.0
8,13,15,182.0
8,13,16,195.0
8,13,17,208.0
8,13,18,221.0
8,13,19,234.0
8,13,20,247.0
8,13,21,260.0
8,13,22,273.0
8,13,23,286.0
8,13,24,299.0
8,13,25,312.0
8,13,26,325.0
8,13,27,338.0
8,13,28,351.0
8,13,29,364.0
8,13,30,377.0
8,13,31,390.0
8,13,32,403.0
8,13,33,416.0
8,13,34,429.0
8,13,35,442.0
8,13,36,455.0
8,13,37,468.0
8,13,38,481.0
8,13,39,494.0
8,13,40,507.0
8,13,41,520.0
8,13,42,533.0
8,13,43,546.0
8,13,44,559.0
8,13,45,572.0
8,13,46,585.0
8,13,47,598.0
8,13,48,611.0
8,13,49,624.0
8,13,50,637.0
8,13,51,650.0
8,13,52,663.0
8,13,53,676.0
8,13,54,689.0
8,13,55,702.0
8,13,56,715.0
8,13,57,728.0
8,13,58,741.0
8,13,59,754.0
8,14,0,660.0
8,14,1,0.0
8,14,2,11.0
8,14,3,22.0
8,14,4,33.0
8,14,5,44.0
8,14,6,55.0
8,14,7,66.0
8,14,8,77.0
8,14,9,88.0
8,14,10,99.0
8,14,11,110.0
8,14,12,121.0
8,14,13,132.0
8,14,14,143.0
8,14,15,154.0
8,14,16,165.0
8,14,17,176.0
8,14,18,187.0
8,14,19,198.0
8,14,20,209.0
8,14,21,220.0
8,14,22,231.0
8,14,23,242.0
8,14,24,253.0
8,14,25,264.0
8,14,26,275.0
8,14,27,286.0
8,14,28,297.0
8,14,29,308.0
8,14,30,319.0
8,14,31,330.0
8,14,32,341.0
8,14,33,352.0
8,14,34,363.0
8,14,35,374.0
8,14,36,385.0
8,14,37,396.0
8,14,38,407.0
8,14,39,418.0
8,14,40,429.0
8,14,41,440.0
8,14,42,451.0
8,14,43,462.0
8,14,44,473.0
8,14,45,484.0
8,14,46,495.0
8,14,47,506.0
8,14,48,517.0
8,14,49,528.0
8,14,50,539.0
8,14,51,550.0
8,14,52,561.0
8,14,53,572.0
8,14,54,583.0
8,14,55,594.0
8,14,56,605.0
8,14,57,616.0
8,14,58,627.0
8,14,59,638.0
9,0,0,780.0
9,0,1,0.0
9,0,2,13.0
9,0,3,26.0
9,0,4,39.0
9,0,5,52.0
9,0,6,65.0
9,0,7,78.0
9,0,8,91.0
9,0,9,104.0
9,0,10,117.0
9,0,11,130.0
9,0,12,143.0
9,0,13,156.0
9,0,14,169.0
9,0,15,182.0
9,0,16,195.0
9,0,17,208.0
9,0,18,221.0
9,0,19,234.0
9,0,20,247.0
9,0,21,260.0
9,0,22,273.0
9,0,23,286.0
9,0,24,299.0
9,0,25,312.0
9,0,26,325.0
9,0,27,338.0
9,0,28,351.0
9,0,29,364.0
9,0,30,377.0
9,0,31,390.0
9,0,32,403.0
9,0,33,416.0
9,0,34,429.0
9,0,35,442.0
9,0,36,455.0
9,0,37,468.0
9,0,38,481.0
9,0,39,494.0
9,0,40,507.0
9,0,41,520.0
9,0,42,533.0
9,0,43,546.0
9,0,44,559.0
9,0,45,572.0
9,0,46,585.0
9,0,47,598.0
9,0,48,611.0
9,0,49,624.0
9,0,50,637.0
9,0,51,650.0
9,0,52,663.0
9,0,53,676.0
9,0,54,689.0
9,0,55,702.0
9,0,56,715.0
9,0,57,728.0
9,0,58,741.0
9,0,59,754.0
9,1,0,600.0
9,1,1,0.0
9,1,2,10.0
9,1,3,20.0
9,1,4,30.0
9,1,5,40.0
9,1,6,50.0
9,1,7,60.0
9,1,8,70.0
9,1,9,80.0
9,1,10,90.0
9,1,11,100.0
9,1,12,110.0
9,1,13,120.0
9,1,14,130.0
9,1,15,140.0
9,1,16,150.0
9,1,17,160.0
9,1,18,170.0
9,1,19,180.0
9,1,20,190.0
9,1,21,200.0
9,1,22,210.0
9,1,23,220.0
9,1,24,230.0
9,1,25,240.0
9,1,26,250.0
9,1,27,260.0
9,1,28,270.0
9,1,29,280.0
9,1,30,290.0
9,1,31,300.0
9,1,32,310.0
9,1,33,320.0
9,1,34,330.0
9,1,35,340.0
9,1,36,350.0
9,1,37,360.0
9,1,38,370.0
9,1,39,380.0
9,1,40,390.0
9,1,41,400.0
9,1,42,410.0
9,1,43,420.0
9,1,44,430.0
9,1,45,440.0
9,1,46,450.0
9,1,47,460.0
9,1,48,470.0
9,1,49,480.0
9,1,50,490.0
9,1,51,500.0
9,1,52,510.0
9,1,53,520.0
9,1,54,530.0
9,1,55,540.0
9,1,56,550.0
9,1,57,560.0
9,1,58,570.0
9,1,59,580.0
9,2,0,660.0
9,2,1,0.0
9,2,2,11.0
9,2,3,22.0
9,2,4,33.0
9,2,5,44.0
9,2,6,55.0
9,2,7,66.0
9,2,8,77.0
9,2,9,88.0
9,2,10,99.0
9,2,11,110.0
9,2,12,121.0
9,2,13,132.0
9,2,14,143.0
9,2,15,154.0
9,2,16,165.0
9,2,17,176.0
9,2,18,187.0
9,2,19,198.0
9,2,20,209.0
9,2,21,220.0
9,2,22,231.0
9,2,23,242.0
9,2,24,253.0
9,2,25,264.0
9,2,26,275.0
9,2,27,286.0
9,2,28,297.0
9,2,29,308.0
9,2,30,319.0
9,2,31,330.0
9,2,32,341.0
9,2,33,352.0
9,2,34,363.0
9,2,35,374.0
9,2,36,385.0
9,2,37,396.0
9,2,38,407.0
9,2,39,418.0
9,2,40,429.0
9,2,41,440.0
9,2,42,451.0
9,2,43,462.0
9,2,44,473.0
9,2,45,484.0
9,2,46,495.0
9,2,47,506.0
9,2,48,517.0
9,2,49,528.0
9,2,50,539.0
9,2,51,550.0
9,2,52,561.0
9,2,53,572.0
9,2,54,583.0
9,2,55,594.0
9,2,56,605.0
9,2,57,616.0
9,2,58,627.0
9,2,59,638.0
9,3,0,780.0
9,3,1,0.0
9,3,2,13.0
9,3,3,26.0
9,3,4,39.0
9,3,5,52.0
9,3,6,65.0
9,3,7,78.0
9,3,8,91.0
9,3,9,104.0
9,3,10,117.0
9,3,11,130.0
9,3,12,143.0
9,3,13,156.0
9,3,14,169.0
9,3,15,182.0
9,3,16,195.0
9,3,17,208.0
9,3,18,221.0
9,3,19,234.0
9,3,20,247.0
9,3,21,260.0
9,3,22,273.0
9,3,23,286.0
9,3,24,299.0
9,3,25,312.0
9,3,26,325.0
9,3,27,338.0
9,3,28,351.0
9,3,29,364.0
9,3,30,377.0
9,3,31,390.0
9,3,32,403.0
9,3,33,416.0
9,3,34,429.0
9,3,35,442.0
9,3,36,455.0
9,3,37,468.0
9,3,38,481.0
9,3,39,494.0
9,3,40,507.0
9,3,41,520.0
9,3,42,533.0
9,3,43,546.0
9,3,44,559.0
9,3,45,572.0
9,3,46,585.0
9,3,47,598.0
9,3,48,611.0
9,3,49,624.0
9,3,50,637.0
9,3,51,650.0
9,3,52,663.0
9,3,53,676.0
9,3,54,689.0
9,3,55,702.0
9,3,56,715.0
9,3,57,728.0
9,3,58,741.0
9,3,59,754.0
9,4,0,600.0
9,4,1,0.0
9,4,2,10.0
9,4,3,20.0
9,4,4,30.0
9,4,5,40.0
9,4,6,50.0
9,4,7,60.0
9,4,8,70.0
9,4,9,80.0
9,4,10,90.0
9,4,11,100.0
9,4,12,110.0
9,4,13,120.0
9,4,14,130.0
9,4,15,140.0
9,4,16,150.0
9,4,17,160.0
9,4,18,170.0
9,4,19,180.0
9,4,20,190.0
9,4,21,200.0
9,4,22,210.0
9,4,23,220.0
9,4,24,230.0
9,4,25,240.0
9,4,26,250.0
9,4,27,260.0
9,4,28,270.0
9,4,29,280.0
9,4,30,290.0
9,4,31,300.0
9,4,32,310.0
9,4,33,320.0
9,4,34,330.0
9,4,35,340.0
9,4,36,350.0
9,4,37,360.0
9,4,38,370.0
9,4,39,380.0
9,4,40,390.0
9,4,41,400.0
9,4,42,410.0
9,4,43,420.0
9,4,44,430.0
9,4,45,440.0
9,4,46,450.0
9,4,47,460.0
9,4,48,470.0
9,4,49,480.0
9,4,50,490.0
9,4,51,500.0
9,4,52,510.0
